Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1477084623200948225,covid,47,52,ORG,0.9998
1477084623394021378,paaucp,4,10,ORG,0.9934
1477084623901503491,medicilio,4,13,ORG,0.9929
1477084625881161728,pdeveladas,4,14,ORG,0.6248
1477084625881161728,netflix,83,90,ORG,0.9958
1477084625881161728,no mires arriba,92,107,MISC,0.9923
1477084625881161728,covid,117,122,MISC,0.9995
1477084627571466242,steve harvey,127,139,PER,0.9918
1477084627781226501,messi,44,49,PER,0.9997
1477084627928031232,españa,71,77,LOC,1.0
1477084627948883969,laraacaraballo,4,18,PER,0.6068
1477084628213280774,mas,15,18,ORG,0.9995
1477084628213280774,covid-1,68,75,MISC,0.9999
1477084628213280774,anf,123,126,ORG,0.9999
1477084628775157761,coronavirusnewv,4,19,ORG,0.9987
1477084628775157761,argentina,26,35,LOC,0.9998
1477084628775157761,argentina,130,139,LOC,1.0
1477084629266010115,marisaglave,4,15,PER,0.9965
1477084629266010115,covid-19,125,133,MISC,0.9988
1477084631853776896,danielp66324741,4,19,PER,0.9997
1477084631853776896,covid,48,53,MISC,0.9999
1477084631853776896,acv,82,85,MISC,0.9998
1477084632747175936,chinito41260271,4,19,PER,0.9929
1477084633993039873,coronavirusnewv,4,19,ORG,0.9986
1477084633993039873,guatemala,26,35,LOC,0.9999
1477084633993039873,covid-19,75,83,MISC,0.9998
1477084633993039873,guatemala,102,111,LOC,1.0
1477084634408263683,oms,121,124,ORG,0.9997
1477084635679002625,juariuok,4,12,PER,0.4758
1477084635934826497,covid,40,45,ORG,0.9997
1477084636094283780,elpais,4,10,ORG,0.9989
1477084636094283780,chile,20,25,LOC,0.9998
1477084639160320003,chinito41260271,4,19,PER,0.9929
1477084642654265347,messi,44,49,PER,0.9997
1477084642964430851,mariogallegosh,103,117,PER,0.9951
1477084642964430851,lirio,146,151,PER,0.5842
1477084642964430851,ag,152,154,ORG,0.9876
1477084642964430851,portillogmayra,156,170,PER,0.9681
1477084642964430851,aracelibs,172,181,PER,0.726
1477084642964430851,anaro74,183,190,PER,0.9867
1477084642964430851,alf,192,195,PER,0.8762
1477084642964430851,argzz,196,201,PER,0.6578
1477084642964430851,lximenezfyvie,203,216,PER,0.5249
1477084642964430851,colette,218,225,PER,0.5524
1477084642964430851,lunadecafe,234,244,ORG,0.8391
1477084644025716738,meeryfuentess,4,17,PER,0.6824
1477084645648998400,foro,4,8,MISC,0.4408
1477084645648998400,últimahora,15,25,MISC,0.8244
1477084645648998400,méxico,28,34,LOC,0.9999
1477084646894620674,okdiario,4,12,ORG,0.9998
1477084646894620674,ayuso,14,19,PER,0.9999
1477084646894620674,sánchez,28,35,PER,0.9999
1477084646894620674,madrid,51,57,ORG,0.9999
1477084646894620674,españa,81,87,ORG,0.9998
1477084646894620674,constitución,92,104,MISC,0.9002
1477084646894620674,corona,110,116,ORG,0.9999
1477084647209287689,paz,14,17,PER,0.9993
1477084647209287689,paz,101,104,PER,0.9992
1477084647209287689,nico,156,160,PER,0.9994
1477084647209287689,nico,208,212,PER,0.9996
1477084648513720323,david,4,9,PER,0.9344
1477084648513720323,gmez99,10,16,PER,0.9554
1477084648513720323,covid,57,62,MISC,0.9998
1477084648513720323,españa,126,132,LOC,1.0
1477084649763573769,chinito41260271,4,19,PER,0.9929
1477084652687044611,milenio,4,11,ORG,0.9952
1477084652687044611,méxico,43,49,LOC,0.9999
1477084652749918209,covid,136,141,MISC,0.4839
1477084652749918209,la voz del pueblo radio gigante,211,242,ORG,0.9968
1477084653961895936,infodemiamex,4,16,ORG,0.9954
1477084653961895936,fakenewsalert,19,32,MISC,0.9736
1477084653961895936,vacuna,45,51,MISC,0.9799
1477084653961895936,covid19,59,66,MISC,0.9999
1477084655719370752,lopezobrador,1,13,PER,0.992
1477084656298201089,yamisanchhez,4,16,PER,0.9743
1477084657304883205,rocioopozzi,1,12,PER,0.9901
1477084658760364034,covid-19,44,52,MISC,0.9996
1477084658760364034,covid19,74,81,MISC,0.996
1477084658760364034,portaldenoticias,83,99,MISC,0.9489
1477084658781282307,covid,124,129,MISC,0.9985
1477084658793795587,nuevo león,0,10,LOC,0.9999
1477084658819121154,covid-19,86,94,MISC,0.9999
1477084658819121154,noticiastvn,167,178,MISC,0.9201
1477084658831532037,diazcanel,0,9,PER,0.9999
1477084658831532037,covid-19,106,114,MISC,0.9999
1477084658831532037,cuba somoscuba,207,221,MISC,0.458
1477084658831532037,radiocubana,222,233,MISC,0.8468
1477084658831532037,cubavive,234,242,MISC,0.9944
1477084658831532037,cubaviveyrenace,243,258,MISC,0.9569
1477084658831532037,feliz2022,259,268,MISC,0.7117
1477084658844069888,brasil,0,6,LOC,0.9999
1477084658844069888,covid19,55,62,MISC,0.9999
1477084658844069888,ómicron,94,101,MISC,0.9998
1477084658953342976,covid,62,67,MISC,0.9995
1477084658953342976,federación de campesinos de la paz,74,108,ORG,0.9999
1477084658953342976,ministro de salud,141,158,PER,0.9993
1477084658957381632,turquía,0,7,LOC,0.8387
1477084658957381632,covid-19,41,49,MISC,0.9999
1477084659016257543,alfredo35604680,4,19,PER,0.9996
1477084659016257543,econokafka,22,32,ORG,0.9221
1477084659016257543,covid,49,54,ORG,0.6635
1477084659297234944,covid hijo de puta,23,41,MISC,0.9999
1477084660974948354,joseba46398252,4,18,PER,0.9993
1477084660974948354,madrid,66,72,LOC,1.0
1477084660974948354,cov,136,139,ORG,0.9995
1477084663130705921,valecejas,5,14,PER,0.916
1477084663822880772,covid,95,100,MISC,0.9922
1477084663822880772,felizanonuevo feliz2022,127,150,MISC,0.9783
1477084664737058820,marcelo tinelli,3,18,PER,0.993
1477084665240379395,metro,0,5,ORG,0.677
1477084665240379395,nueva york,9,19,LOC,0.9617
1477084665399840772,luchorc1889,4,15,PER,0.967
1477084666062639106,covid-19,0,8,MISC,0.9997
1477084666062639106,méxico,57,63,LOC,1.0
1477084666062639106,secretaría de salud,122,141,ORG,0.9999
1477084666062639106,covid-19,184,192,MISC,0.9998
1477084666062639106,méxico,196,202,LOC,1.0
1477084667350192128,camiiimoreno111,4,19,PER,0.9984
1477084668214317062,dj,4,6,PER,0.7605
1477084668214317062,roland,7,13,PER,0.7814
1477084668214317062,es,14,16,LOC,0.5502
1477084668214317062,covid19,33,40,MISC,0.7311
1477084668881158144,elaguspe,4,12,PER,0.9667
1477084670009487360,dios,175,179,MISC,0.8587
1477084671880175616,elmundoes,4,13,ORG,0.9966
1477084671880175616,españa,15,21,LOC,0.998
1477084671880175616,covid,59,64,MISC,0.9998
1477084671880175616,europa,68,74,LOC,0.9999
1477084672362491906,covid19,43,50,MISC,0.9999
1477084672362491906,allofusresearch,208,223,ORG,0.9343
1477084672362491906,participaenallofus,251,269,MISC,0.8867
1477084674195288065,metroadelantado,4,19,ORG,0.9992
1477084674195288065,covid,36,41,PER,0.9999
1477084674329567240,partidopsuv,4,15,ORG,0.9837
1477084674329567240,covid-19,26,34,MISC,0.9996
1477084674329567240,américa,38,45,LOC,1.0
1477084674329567240,ops,89,92,MISC,0.957
1477084674329567240,añovictoriosoydepa,120,138,MISC,0.9473
1477084675549974531,elaguspe,4,12,PER,0.9667
1477084676648947719,circusciro,4,14,MISC,0.4708
1477084678364573700,elaguspe,4,12,PER,0.9667
1477084678934958081,cristimoli53,1,13,PER,0.7785
1477084678934958081,calafellreyes,15,28,ORG,0.7169
1477084679157256192,argentina,0,9,LOC,0.9999
1477084679157256192,covid-19,61,69,MISC,0.9999
1477084682978213891,jabiertzo,4,13,PER,0.6502
1477084682978213891,china,37,42,LOC,0.9999
1477084682990891009,circusciro,4,14,MISC,0.4708
1477084684525916169,ligargcha,4,13,ORG,0.7594
1477084684525916169,messi,47,52,PER,0.9998
1477084684731359236,israel,0,6,LOC,0.9999
1477084684731359236,diario judío,127,139,ORG,0.9995
1477084684731359236,diario de la vida judía,141,164,ORG,0.9997
1477084684731359236,méxico,168,174,LOC,0.9999
1477084684731359236,mundo,180,185,LOC,0.9908
1477084685104787457,enfoquefinal,0,12,MISC,0.797
1477084685104787457,covid-19,41,49,MISC,0.9995
1477084685104787457,isaías ramos,72,84,PER,1.0
1477084688950960128,sánchez,21,28,PER,0.9996
1477084688950960128,doñana,67,73,LOC,0.9999
1477084688950960128,españa,76,82,LOC,0.9983
1477084688950960128,covid,108,113,MISC,0.9998
1477084688950960128,europa,117,123,LOC,1.0
1477084690242748423,alcalde,6,13,PER,0.9236
1477084690242748423,jorgeivanospina,15,30,PER,0.999
1477084690351808519,luistfonseca,4,16,PER,0.9996
1477084690351890437,aev,4,7,ORG,0.9999
1477084690351890437,covid-19,32,40,MISC,0.9998
1477084690771238914,schmidt,10,17,PER,0.9188
1477084690771238914,covid,54,59,PER,0.8781
1477084691962421256,pjavieror,4,13,PER,0.9655
1477084691962421256,cristo,49,55,PER,0.9994
1477084691962421256,buda,71,75,PER,0.9999
1477084691962421256,mahoma,77,83,PER,0.9998
1477084691962421256,covid,86,91,PER,0.9999
1477084691962421256,dios,95,99,MISC,0.6805
1477084691962421256,santa maría vir,124,139,LOC,0.9952
1477084692050554884,delmontonbueno,4,18,PER,0.9991
1477084692197392391,paaucp,4,10,ORG,0.9934
1477084695426916360,messi,44,49,PER,0.9997
1477084697901600771,amron6,4,10,ORG,0.9965
1477084699365412865,iiehsoll,4,12,ORG,0.8352
1477084700367855627,inakilopez,5,15,PER,0.9726
1477084700892143617,epssura,1,8,ORG,0.7062
1477084700892143617,supersalud,88,98,MISC,0.733
1477084703802806277,delmontonbueno,4,18,PER,0.9991
1477084705233129472,yamisanchhez,4,16,PER,0.9743
1477084707401703429,supertramp9713,4,18,MISC,0.6895
1477084707401703429,covid,71,76,PER,0.9998
1477084707401703429,pedroche,86,94,PER,1.0
1477084707401703429,covid,99,104,PER,0.9999
1477084707569426443,danielsurezrod4,4,19,PER,0.9997
1477084707569426443,radioartemisa,21,34,MISC,0.9999
1477084707569426443,cuba,92,96,LOC,1.0
1477084707628142595,messi,44,49,PER,0.9997
1477084707951153156,fonsiloaiza,4,15,PER,0.9961
1477084707951153156,josé manuel sampedro,17,37,PER,0.9999
1477084707951153156,elder de tomelloso,68,86,LOC,0.9961
1477084707951153156,ciudad real,88,99,LOC,1.0
1477084711289647105,pamjiles,4,12,ORG,0.9893
1477084711289647105,fuerzaabuelaconquintoretiro,14,41,MISC,0.9999
1477084711289647105,chile,121,126,LOC,1.0
1477084713248505858,covid,33,38,MISC,0.9999
1477084713277956096,gi0ssj,4,10,PER,0.4243
1477084715609960449,carlwinslou,4,15,PER,0.9893
1477084715752566787,urkullu,13,20,PER,1.0
1477084715752566787,juanma moreno,52,65,PER,1.0
1477084716683522050,ligargcha,4,13,ORG,0.7594
1477084716683522050,messi,47,52,PER,0.9998
1477084716964757509,pradobenjamin,4,17,MISC,0.5924
1477084716964757509,comunidad de madrid,22,41,LOC,0.9998
1477084716964757509,ayuso,45,50,ORG,0.5685
1477084717098979330,hectorfosatti,1,14,PER,0.9771
1477084717849747466,ladyvi,4,10,ORG,0.8955
1477084717849747466,princess,11,19,MISC,0.5229
1477084717849747466,covid,68,74,MISC,0.9994
1477084718072008710,la_zanahoria,4,16,ORG,0.8732
1477084718072008710,bunbury,39,46,PER,0.991
1477084718072008710,covid-19 cachitosnochevieja,91,118,MISC,0.7918
1477084719447633921,renatoayala2020,1,16,PER,0.9997
1477084719447633921,covid,124,129,ORG,0.9997
1477084720580247553,covid,60,65,MISC,0.9988
1477084720580247553,feliz2022,70,79,MISC,0.4951
1477084722421374981,pajaropolitico,4,18,ORG,0.9961
1477084722421374981,ssalud,22,28,ORG,0.8489
1477084722421374981,mx,29,31,ORG,0.9201
1477084722421374981,covid-19,61,69,MISC,0.9999
1477084725613416453,cdc,4,7,ORG,0.9999
1477084726611562496,williamsmorenoa,4,19,PER,0.9665
1477084726611562496,ejercitoperu,42,54,ORG,0.998
1477084726611562496,huacho,70,76,LOC,0.9867
1477084728884932608,maurotejs,4,13,ORG,0.9959
1477084728884932608,astul,15,20,PER,0.9992
1477084729585328128,coronavirusenbolivia,0,20,MISC,0.9997
1477084729585328128,cochabamba,22,32,LOC,0.9999
1477084729585328128,covid19,103,110,MISC,0.9999
1477084729702707205,circusciro,4,14,MISC,0.4708
1477084730004754437,covid,12,17,MISC,0.9904
1477084730981969925,iván duque,28,38,PER,0.9999
1477084730981969925,colombia,49,57,LOC,0.7762
1477084731707584512,partidopsuv,4,15,ORG,0.8351
1477084731707584512,plan nacional de refuerzo,17,42,MISC,0.9996
1477084731707584512,covid-19,70,78,MISC,0.9997
1477084731707584512,somospatriad,126,138,MISC,0.9655
1477084732106149889,partidopsuv,4,15,ORG,0.9837
1477084732106149889,covid-19,26,34,MISC,0.9996
1477084732106149889,américa,38,45,LOC,1.0
1477084732106149889,ops,89,92,MISC,0.957
1477084732106149889,añovictoriosoydepa,120,138,MISC,0.9473
1477084733607751681,sinestesia,4,14,ORG,0.8538
1477084735163801608,tiempodcanarias,4,19,ORG,0.5288
1477084735163801608,especial2021,21,33,MISC,0.8738
1477084735163801608,covid,60,65,LOC,0.8916
1477084735163801608,adrnjc,102,108,ORG,0.9872
1477084738472972290,flopihonegger28,4,19,PER,0.9927
1477084739865432064,elaguspe,4,12,PER,0.9667
1477084739970338816,adryanaroberto,4,18,PER,0.9973
1477084739970338816,jonatanviale,21,33,PER,0.9997
1477084740918210560,generaldelaire1,1,16,PER,0.9965
1477084740918210560,covid,37,42,MISC,0.9704
1477084742193459206,sanitariotiktok,4,19,ORG,0.8275
1477084742256320512,elaguspe,4,12,PER,0.9667
1477084743812497409,libertaddoctora,1,16,MISC,0.5238
1477084744764506120,coronavirusnewv,4,19,ORG,0.9215
1477084744764506120,🇺🇸,21,23,LOC,0.9086
1477084744764506120,estados unidos,26,40,LOC,0.9989
1477084744764506120,ee,43,45,LOC,0.986
1477084744764506120,uu,47,49,LOC,0.9856
1477084744764506120,covid-19,91,99,MISC,0.9998
1477084745129332736,juariuok,4,12,PER,0.4758
1477084746748411910,covid,71,76,MISC,0.9999
1477084747209785346,juariuok,4,12,PER,0.4758
1477084747981631489,nickyglezzz,4,15,PER,0.7747
1477084749126684676,paaucp,4,10,ORG,0.9934
1477084750225412096,paraguay,55,63,LOC,0.9999
1477084750225412096,covid,90,95,MISC,0.9972
1477084750808436736,messi,44,49,PER,0.9997
1477084751383216129,estebanortizmd,1,15,PER,0.9998
1477084751672614918,gamaride,4,12,ORG,0.5137
1477084751672614918,méxico,63,69,LOC,1.0
1477084751672614918,covid,113,118,MISC,0.9996
1477084751827816450,notafaso,4,12,ORG,0.9991
1477084752893161472,perú,36,40,LOC,1.0
1477084752893161472,minsa,193,198,ORG,0.9997
1477084752893161472,peru,199,203,LOC,0.9999
1477084753417449472,a__tapia,4,12,PER,0.9997
1477084753417449472,covid-19,48,56,MISC,0.9999
1477084753417449472,méxico,60,66,LOC,1.0
1477084753606107141,messi,44,49,PER,0.9997
1477084753719439370,lucasdlarosa,4,16,PER,0.9998
1477084753719439370,covid,32,37,PER,0.9996
1477084753950031873,elaguspe,4,12,PER,0.9667
1477084756705742850,damarisfany,4,15,PER,0.9952
1477084756705742850,covid19,73,80,MISC,0.9998
1477084756772896774,mcmaricarmen,4,16,ORG,0.3994
1477084756772896774,covid,79,84,MISC,0.9999
1477084756772896774,méxico,114,120,LOC,0.9999
1477084756835803138,anf,0,3,ORG,0.9995
1477084756835803138,cochabamba,32,42,LOC,0.9999
1477084756835803138,sedes,118,123,ORG,0.9999
1477084757683056640,djmariio,4,12,PER,0.9675
1477084757683056640,covid,43,48,PER,0.9699
1477084758056210432,camiiilaborda,4,17,PER,0.917
1477084758056210432,covid,27,32,PER,0.9939
1477084759029424136,rub2711,4,11,MISC,0.5119
1477084759318691843,armonía 10,16,26,ORG,0.9996
1477084759318691843,el cervecero,36,48,MISC,0.997
1477084759318691843,corona,65,71,MISC,0.9996
1477084759666749440,franciscopesky,4,18,PER,0.9945
1477084760144969728,messi,44,49,PER,0.9997
1477084761608830978,aleb1808,4,12,PER,0.3393
1477084761608830978,nochebuena,30,40,MISC,0.9424
1477084761856245760,chinito41260271,4,19,PER,0.9929
1477084762556801028,ian,65,68,PER,0.8343
1477084764414824450,envideo,0,7,MISC,0.9596
1477084764414824450,youtube,40,47,MISC,0.9216
1477084764414824450,guayana,95,102,LOC,1.0
1477084765681561602,chinito41260271,4,19,PER,0.9929
1477084765840982018,jooshim,4,11,PER,0.9783
1477084765840982018,covid,53,58,MISC,0.9999
1477084765840982018,nueva york,76,86,LOC,1.0
1477084765840982018,auron,91,96,PER,0.9997
1477084765840982018,8cho,98,102,PER,0.9984
1477084765840982018,biyin,104,109,PER,0.9999
1477084765840982018,ari,112,115,PER,0.9999
1477084766025388034,mariogallegosh,98,112,PER,0.9928
1477084766025388034,lirio,141,146,PER,0.5466
1477084766025388034,ag,147,149,ORG,0.9804
1477084766025388034,portillogmayra,151,165,PER,0.8869
1477084766025388034,aracelibs,167,176,PER,0.6053
1477084766025388034,anaro74,178,185,PER,0.9504
1477084766025388034,alf,187,190,PER,0.7278
1477084766025388034,argzz,191,196,PER,0.517
1477084766025388034,lunadecafe,229,239,ORG,0.6263
1477084767900344329,eldestapeweb,4,16,ORG,0.9794
1477084767900344329,covid-19,18,26,MISC,0.9992
1477084767900344329,argentina,28,37,LOC,0.9978
1477084768172924934,corona,20,26,ORG,0.9997
1477084768172924934,club colombia,74,87,ORG,0.9999
1477084768227446784,gustavopeirano1,4,19,PER,0.9998
1477084768227446784,la gran grieta familiar,32,55,ORG,0.9856
1477084771146682368,ligargcha,4,13,ORG,0.7594
1477084771146682368,messi,47,52,PER,0.9998
1477084771796893696,chinito41260271,4,19,PER,0.9929
1477084772014899205,inglaterra,0,10,LOC,0.9995
1477084772014899205,covid-19,59,67,MISC,0.9998
1477084772014899205,navidad,93,100,MISC,0.5164
1477084772518219779,rafael nadal,2,14,PER,0.9998
1477084772518219779,covid-19,40,48,MISC,0.9999
1477084772518219779,australian open,102,117,MISC,0.9908
1477084773256515589,mianrey,4,11,ORG,0.995
1477084773256515589,covid,43,48,MISC,0.9993
1477084773256515589,españa,77,83,LOC,1.0
1477084773403090946,meeryfuentess,4,17,PER,0.6824
1477084773436694530,elaguspe,4,12,PER,0.9667
1477084774590136321,fresasforvantte,4,19,ORG,0.7486
1477084774590136321,disease,37,44,MISC,0.5089
1477084774753837058,eluniversocom,4,17,ORG,0.9895
1477084774753837058,covid-19,59,67,MISC,0.9998
1477084778394374145,diegobranca,4,15,PER,0.9827
1477084781925978112,ligargcha,4,13,ORG,0.7594
1477084781925978112,messi,47,52,PER,0.9998
1477084788897075204,navedelmisterio,1,16,MISC,0.5644
1477084788897075204,ap,102,104,ORG,0.9999
1477084788897075204,covid,265,270,MISC,0.9987
1477084791161835521,kontrainfo,4,14,ORG,0.9999
1477084791161835521,israel,16,22,LOC,0.7572
1477084791161835521,ómicron,64,71,MISC,0.9999
1477084792113930244,salwagus,4,12,PER,0.5946
1477084792113930244,noticia,35,42,MISC,0.9863
1477084793779232768,megg,4,8,ORG,0.9496
1477084793779232768,consentido,9,19,MISC,0.9936
1477084793779232768,omicron,61,68,MISC,0.9998
1477084796807352321,tve,8,11,ORG,0.9993
1477084796807352321,españa,53,59,LOC,1.0
1477084796807352321,covid,67,72,MISC,0.9999
1477084796807352321,pandemia,198,206,MISC,0.9999
1477084797352783872,cdomtru,4,11,ORG,0.8128
1477084797352783872,europa,128,134,LOC,1.0
1477084797361086466,noemibntz6,4,14,ORG,0.9019
1477084797398921218,antoniomaestre,4,18,PER,0.9959
1477084801974820871,segagenesis,4,15,ORG,0.9451
1477084802910232578,evitamlglw,4,14,PER,0.9963
1477084802910232578,covid,70,75,MISC,0.9996
1477084802910232578,cáncer,110,116,MISC,0.9995
1477084803988140034,covid,63,68,MISC,0.9985
1477084803988140034,maubataller,132,143,PER,0.4566
1477084805414244354,pcr,17,20,MISC,0.8625
1477084806198485002,laraacaraballo,4,18,PER,0.6068
1477084810107494400,ligargcha,4,13,ORG,0.7594
1477084810107494400,messi,47,52,PER,0.9998
1477084811122679811,elaguspe,4,12,PER,0.9667
1477084811219013634,jou,4,7,PER,0.9974
1477084811219013634,kaiser,8,14,PER,0.998
1477084811219013634,israel,25,31,ORG,0.9943
1477084811219013634,omicron,91,98,MISC,0.9998
1477084811583918081,luchorc1889,4,15,PER,0.967
1477084813525864449,crisgreen95,4,15,PER,0.9992
1477084814192775171,williamsmorenoa,4,19,PER,0.9941
1477084814192775171,juancarrascomi,22,36,PER,0.9997
1477084814192775171,gobierno,54,62,ORG,1.0
1477084814733975555,notafaso,4,12,ORG,0.9991
1477084815367315457,alzado36,4,12,ORG,0.9877
1477084815367315457,fda,17,20,ORG,0.9999
1477084815367315457,pcr,43,46,MISC,0.996
1477084815367315457,cdc,54,57,ORG,0.9999
1477084815367315457,covid-19,63,71,MISC,0.9999
1477084816415801346,alzado36,4,12,ORG,0.9877
1477084816415801346,fda,17,20,ORG,0.9999
1477084816415801346,pcr,43,46,MISC,0.996
1477084816415801346,cdc,54,57,ORG,0.9999
1477084816415801346,covid-19,63,71,MISC,0.9999
1477084816952627203,ligargcha,4,13,ORG,0.7594
1477084816952627203,messi,47,52,PER,0.9998
1477084819322544133,anluma99,4,12,ORG,0.4063
1477084819322544133,hospital la paz,95,110,LOC,0.7251
1477084820106792961,méxico,17,23,LOC,0.9984
1477084820106792961,vacunas,60,67,MISC,0.7451
1477084820106792961,covid19,85,92,MISC,0.9998
1477084820564029441,sancadilla,4,14,ORG,0.9975
1477084820564029441,covid-10 es más chico que covid-19,27,64,MISC,0.9012
